Tid (h);Konc. Norm (g/l) 
18.7;0.041415303
18.70277778;0.041555599
18.70555556;0.041583658
18.70833333;0.041162771
18.71111111;0.041134712
18.71388889;0.041162771
18.71666667;0.041303067
18.71944444;0.041162771
18.72222222;0.041303067
18.725;0.041331126
18.72777778;0.041443363
18.73055556;0.041415303
18.73333333;0.041134712
18.73611111;0.041471422
18.73888889;0.041303067
18.74166667;0.041218889
18.74444444;0.04119083
18.74722222;0.041275008
18.75;0.041275008
18.75277778;0.041387244
18.75555556;0.041359185
18.75833333;0.041415303
18.76111111;0.041583658
18.76388889;0.041331126
18.76666667;0.041387244
18.76944444;0.041415303
18.77222222;0.041415303
18.775;0.041443363
18.77777778;0.041443363
18.78055556;0.04152754
18.78333333;0.041611718
18.78611111;0.041471422
18.78888889;0.041499481
18.79166667;0.041583658
18.79444444;0.041611718
18.79722222;0.04152754
18.8;0.041471422
18.80277778;0.041555599
18.80555556;0.041499481
18.80833333;0.041443363
18.81111111;0.041331126
18.81388889;0.041303067
18.81666667;0.04119083
18.81944444;0.041443363
18.82222222;0.041667836
18.825;0.041639777
18.82777778;0.041780072
18.83055556;0.04186425
18.83333333;0.041752013
18.83611111;0.041808132
18.83888889;0.041695895
18.84166667;0.041723954
18.84444444;0.041780072
18.84722222;0.041667836
18.85;0.041667836
18.85277778;0.041639777
18.85555556;0.041695895
18.85833333;0.041723954
18.86111111;0.041695895
18.86388889;0.041695895
18.86666667;0.041611718
18.86944444;0.041695895
18.87222222;0.041695895
18.875;0.041611718
18.87777778;0.042313196
18.88055556;0.041667836
18.88333333;0.041892309
18.88611111;0.041611718
18.88888889;0.041555599
18.89166667;0.041611718
18.89444444;0.041723954
18.89722222;0.041752013
18.9;0.041780072
18.90277778;0.04152754
18.90555556;0.041443363
18.90833333;0.041471422
18.91111111;0.041583658
18.91388889;0.041162771
18.91666667;0.041078594
18.91944444;0.041162771
18.92222222;0.041218889
18.925;0.040910239
18.92777778;0.041050535
18.93055556;0.040826061
18.93333333;0.040938298
18.93611111;0.040826061
18.93888889;0.040713825
18.94166667;0.040769943
18.94444444;0.04085412
18.94722222;0.041050535
18.95;0.041246949
18.95277778;0.041331126
18.95555556;0.041246949
18.95833333;0.041331126
18.96111111;0.041639777
18.96388889;0.041387244
18.96666667;0.041303067
18.96944444;0.041246949
18.97222222;0.04152754
18.975;0.041836191
18.97777778;0.041078594
18.98055556;0.041246949
18.98333333;0.041078594
18.98611111;0.041050535
18.98888889;0.040994416
18.99166667;0.041050535
18.99444444;0.041050535
18.99722222;0.04088218
19;0.040966357
19.00277778;0.041611718
19.00555556;0.040994416
19.00833333;0.040769943
19.01111111;0.040798002
19.01388889;0.040798002
19.01666667;0.040826061
19.01944444;0.041022475
19.02222222;0.040938298
19.025;0.040994416
19.02777778;0.041134712
19.03055556;0.041050535
19.03333333;0.041134712
19.03611111;0.041275008
19.03888889;0.041303067
19.04166667;0.041246949
19.04444444;0.041443363
19.04722222;0.041415303
19.05;0.041415303
19.05277778;0.041555599
19.05555556;0.041415303
19.05833333;0.041555599
19.06111111;0.04152754
19.06388889;0.041611718
19.06666667;0.041443363
19.06944444;0.041303067
19.07222222;0.041415303
19.075;0.041415303
19.07777778;0.041303067
19.08055556;0.041331126
19.08333333;0.041499481
19.08611111;0.041387244
19.08888889;0.041583658
19.09166667;0.041667836
19.09444444;0.041611718
19.09722222;0.041583658
19.1;0.041555599
19.10277778;0.041583658
19.10555556;0.041780072
19.10833333;0.041723954
19.11111111;0.041443363
19.11388889;0.041499481
19.11666667;0.041555599
19.11944444;0.041780072
19.12222222;0.041667836
19.125;0.041583658
19.12777778;0.041667836
19.13055556;0.041583658
19.13333333;0.041359185
19.13611111;0.041387244
19.13888889;0.041499481
19.14166667;0.042144841
19.14444444;0.041471422
19.14722222;0.041499481
19.15;0.041639777
19.15277778;0.041892309
19.15555556;0.041920368
19.15833333;0.041836191
19.16111111;0.04186425
19.16388889;0.041920368
19.16666667;0.042285137
19.16944444;0.041892309
19.17222222;0.041836191
19.175;0.041920368
19.17777778;0.041892309
19.18055556;0.042004546
19.18333333;0.042004546
19.18611111;0.041892309
19.18888889;0.041752013
19.19166667;0.041948427
19.19444444;0.042144841
19.19722222;0.04186425
19.2;0.041808132
19.20277778;0.041639777
19.20555556;0.041667836
19.20833333;0.041583658
19.21111111;0.041471422
19.21388889;0.041892309
19.21666667;0.041920368
19.21944444;0.042088723
19.22222222;0.041780072
19.225;0.041667836
19.22777778;0.041808132
19.23055556;0.041752013
19.23333333;0.041808132
19.23611111;0.041808132
19.23888889;0.041667836
19.24166667;0.041555599
19.24444444;0.041836191
19.24722222;0.041892309
19.25;0.041892309
19.25277778;0.041780072
19.25555556;0.041808132
19.25833333;0.041892309
19.26111111;0.042004546
19.26388889;0.041948427
19.26666667;0.042088723
19.26944444;0.042060664
19.27222222;0.042004546
19.275;0.042144841
19.27777778;0.0421729
19.28055556;0.042088723
19.28333333;0.042116782
19.28611111;0.0421729
19.28888889;0.042257078
19.29166667;0.04220096
19.29444444;0.042257078
19.29722222;0.04220096
19.3;0.042341255
19.30277778;0.042257078
19.30555556;0.042032605
19.30833333;0.042229019
19.31111111;0.041920368
19.31388889;0.04220096
19.31666667;0.04186425
19.31944444;0.041752013
19.32222222;0.041723954
19.325;0.041808132
19.32777778;0.041752013
19.33055556;0.041780072
19.33333333;0.041555599
19.33611111;0.041471422
19.33888889;0.04152754
19.34166667;0.041583658
19.34444444;0.041303067
19.34722222;0.041246949
19.35;0.04119083
19.35277778;0.041331126
19.35555556;0.041303067
19.35833333;0.041723954
19.36111111;0.041162771
19.36388889;0.041218889
19.36666667;0.041303067
19.36944444;0.041415303
19.37222222;0.041443363
19.375;0.041443363
19.37777778;0.041218889
19.38055556;0.041162771
19.38333333;0.041246949
19.38611111;0.041583658
19.38888889;0.041471422
19.39166667;0.041303067
19.39444444;0.041218889
19.39722222;0.041303067
19.4;0.041415303
19.40277778;0.041443363
19.40555556;0.041780072
19.40833333;0.04152754
19.41111111;0.041471422
19.41388889;0.041246949
19.41666667;0.041303067
19.41944444;0.04119083
19.42222222;0.041303067
19.425;0.04119083
19.42777778;0.040938298
19.43055556;0.041106653
19.43333333;0.041134712
19.43611111;0.041359185
19.43888889;0.041359185
19.44166667;0.041387244
19.44444444;0.041443363
19.44722222;0.041471422
19.45;0.041583658
19.45277778;0.041583658
19.45555556;0.041471422
19.45833333;0.041471422
19.46111111;0.041415303
19.46388889;0.041359185
19.46666667;0.041218889
19.46944444;0.04119083
19.47222222;0.041134712
19.475;0.041218889
19.47777778;0.041162771
19.48055556;0.041050535
19.48333333;0.041106653
19.48611111;0.041078594
19.48888889;0.040910239
19.49166667;0.040938298
19.49444444;0.041106653
19.49722222;0.041078594
19.5;0.041331126
19.50277778;0.041415303
19.50555556;0.041387244
19.50833333;0.041471422
19.51111111;0.041443363
19.51388889;0.041499481
19.51666667;0.04152754
19.51944444;0.041723954
19.52222222;0.041695895
19.525;0.04186425
19.52777778;0.041808132
19.53055556;0.041920368
19.53333333;0.041976486
19.53611111;0.042257078
19.53888889;0.042257078
19.54166667;0.042088723
19.54444444;0.041892309
19.54722222;0.041695895
19.55;0.041667836
19.55277778;0.041639777
19.55555556;0.04152754
19.55833333;0.041387244
19.56111111;0.041331126
19.56388889;0.041331126
19.56666667;0.041387244
19.56944444;0.041218889
19.57222222;0.041106653
19.575;0.041106653
19.57777778;0.041134712
19.58055556;0.041218889
19.58333333;0.040966357
19.58611111;0.04088218
19.58888889;0.040910239
19.59166667;0.040769943
19.59444444;0.040713825
19.59722222;0.040489352
19.6;0.040349056
19.60277778;0.040180701
19.60555556;0.040292938
19.60833333;0.040152642
19.61111111;0.039984287
19.61388889;0.039956228
19.61666667;0.04020876
19.61944444;0.04020876
19.62222222;0.040152642
19.625;0.039984287
19.62777778;0.040040405
19.63055556;0.039787873
19.63333333;0.039619518
19.63611111;0.039142512
19.63888889;0.038609389
19.64166667;0.038721625
19.64444444;0.038805803
19.64722222;0.038777743
19.65;0.038974158
19.65277778;0.038974158
19.65555556;0.03888998
19.65833333;0.038974158
19.66111111;0.038974158
19.66388889;0.039002217
19.66666667;0.038833862
19.66944444;0.038974158
19.67222222;0.039002217
19.675;0.038918039
19.67777778;0.038918039
19.68055556;0.038777743
19.68333333;0.038721625
19.68611111;0.038721625
19.68888889;0.038637448
19.69166667;0.038693566
19.69444444;0.038721625
19.69722222;0.038665507
19.7;0.038609389
19.70277778;0.038525211
19.70555556;0.038160442
19.70833333;0.038216561
19.71111111;0.038469093
19.71388889;0.038356856
19.71666667;0.038216561
19.71944444;0.038188501
19.72222222;0.038132383
19.725;0.038132383
19.72777778;0.038188501
19.73055556;0.038104324
19.73333333;0.038104324
19.73611111;0.038076265
19.73888889;0.038272679
19.74166667;0.038160442
19.74444444;0.038160442
19.74722222;0.038272679
19.75;0.038441034
19.75277778;0.039086394
19.75555556;0.040798002
19.75833333;0.041078594
19.76111111;0.040489352
19.76388889;0.039731755
19.76666667;0.039338926
19.76944444;0.039030276
19.77222222;0.03888998
19.775;0.038609389
19.77777778;0.038581329
19.78055556;0.038497152
19.78333333;0.038328797
19.78611111;0.038272679
19.78888889;0.038412975
19.79166667;0.03824462
19.79444444;0.038272679
19.79722222;0.038384915
19.8;0.038300738
19.80277778;0.038356856
19.80555556;0.03888998
19.80833333;0.039170572
19.81111111;0.039170572
19.81388889;0.039142512
19.81666667;0.039198631
19.81944444;0.038974158
19.82222222;0.039086394
19.825;0.039058335
19.82777778;0.039086394
19.83055556;0.038946098
19.83333333;0.03888998
19.83611111;0.038777743
19.83888889;0.038805803
19.84166667;0.039114453
19.84444444;0.039366986
19.84722222;0.039254749
19.85;0.039086394
19.85277778;0.039114453
19.85555556;0.039310867
19.85833333;0.039366986
19.86111111;0.039479222
19.86388889;0.039142512
19.86666667;0.039058335
19.86944444;0.039114453
19.87222222;0.039058335
19.875;0.038777743
19.87777778;0.038918039
19.88055556;0.038946098
19.88333333;0.039058335
19.88611111;0.039142512
19.88888889;0.039647577
19.89166667;0.039282808
19.89444444;0.039395045
19.89722222;0.039479222
19.9;0.039310867
19.90277778;0.039282808
19.90555556;0.039423104
19.90833333;0.039591459
19.91111111;0.039338926
19.91388889;0.039310867
19.91666667;0.039619518
19.91944444;0.0395634
19.92222222;0.039591459
19.925;0.039647577
19.92777778;0.039703695
19.93055556;0.039815932
19.93333333;0.039984287
19.93611111;0.040152642
19.93888889;0.040320997
19.94166667;0.040405174
19.94444444;0.040405174
19.94722222;0.040601588
19.95;0.040405174
19.95277778;0.040320997
19.95555556;0.040489352
19.95833333;0.040236819
19.96111111;0.040461292
19.96388889;0.040629647
19.96666667;0.040769943
19.96944444;0.040910239
19.97222222;0.04119083
19.975;0.041134712
19.97777778;0.041050535
19.98055556;0.040826061
19.98333333;0.040517411
19.98611111;0.040264878
19.98888889;0.03987205
19.99166667;0.039479222
19.99444444;0.039282808
19.99722222;0.039030276
20;0.039170572
20.00277778;0.038637448
20.00555556;0.038777743
20.00833333;0.038777743
20.01111111;0.038637448
20.01388889;0.038665507
20.01666667;0.03888998
20.01944444;0.038356856
20.02222222;0.038272679
20.025;0.038160442
20.02777778;0.038188501
20.03055556;0.038076265
20.03333333;0.038076265
20.03611111;0.03824462
20.03888889;0.037795673
20.04166667;0.03790791
20.04444444;0.037823732
20.04722222;0.037879851
20.05;0.037935969
20.05277778;0.038020146
20.05555556;0.03824462
20.05833333;0.037739555
20.06111111;0.037599259
20.06388889;0.037655378
20.06666667;0.037795673
20.06944444;0.037935969
20.07222222;0.037599259
20.075;0.037655378
20.07777778;0.038188501
20.08055556;0.0375712
20.08333333;0.037599259
20.08611111;0.037655378
20.08888889;0.037543141
20.09166667;0.037599259
20.09444444;0.037655378
20.09722222;0.037739555
20.1;0.037655378
20.10277778;0.037655378
20.10555556;0.037655378
20.10833333;0.038076265
20.11111111;0.037655378
20.11388889;0.037599259
20.11666667;0.037711496
20.11944444;0.037823732
20.12222222;0.038048206
20.125;0.03790791
20.12777778;0.03790791
20.13055556;0.039142512
20.13333333;0.04680266
20.13611111;0.043940627
20.13888889;0.039086394
20.14166667;0.037683437
20.14444444;0.037711496
20.14722222;0.037683437
20.15;0.0375712
20.15277778;0.037543141
20.15555556;0.037402845
20.15833333;0.037346727
20.16111111;0.037487023
20.16388889;0.037655378
20.16666667;0.037627318
20.16944444;0.037711496
20.17222222;0.037767614
20.175;0.037739555
20.17777778;0.037823732
20.18055556;0.037683437
20.18333333;0.037683437
20.18611111;0.0375712
20.18888889;0.037515082
20.19166667;0.037374786
20.19444444;0.037402845
20.19722222;0.037515082
20.2;0.037627318
20.20277778;0.038721625
20.20555556;0.03922669
20.20833333;0.039338926
20.21111111;0.039030276
20.21388889;0.038356856
20.21666667;0.038637448
20.21944444;0.03953534
20.22222222;0.037795673
20.225;0.037150313
20.22777778;0.036981958
20.23055556;0.036953899
20.23333333;0.036981958
20.23611111;0.037038076
20.23888889;0.037066135
20.24166667;0.036869721
20.24444444;0.037122254
20.24722222;0.037122254
20.25;0.037374786
20.25277778;0.037178372
20.25555556;0.037346727
20.25833333;0.037178372
20.26111111;0.037010017
20.26388889;0.037094195
20.26666667;0.036981958
20.26944444;0.037599259
20.27222222;0.036953899
20.275;0.036729426
20.27777778;0.036617189
20.28055556;0.036673307
20.28333333;0.037066135
20.28611111;0.03692584
20.28888889;0.036953899
20.29166667;0.03692584
20.29444444;0.037150313
20.29722222;0.037010017
20.3;0.037122254
20.30277778;0.037262549
20.30555556;0.037178372
20.30833333;0.03723449
20.31111111;0.037066135
20.31388889;0.037010017
20.31666667;0.037066135
20.31944444;0.037038076
20.32222222;0.037094195
20.325;0.037402845
20.32777778;0.037262549
20.33055556;0.037599259
20.33333333;0.0375712
20.33611111;0.037458963
20.33888889;0.037543141
20.34166667;0.037711496
20.34444444;0.037430904
20.34722222;0.037346727
20.35;0.037515082
20.35277778;0.037543141
20.35555556;0.037430904
20.35833333;0.037458963
20.36111111;0.0375712
20.36388889;0.037543141
20.36666667;0.037290609
20.36944444;0.037150313
20.37222222;0.037094195
20.375;0.037430904
20.37777778;0.037935969
20.38055556;0.037767614
20.38333333;0.037430904
20.38611111;0.036981958
20.38888889;0.037206431
20.39166667;0.037290609
20.39444444;0.037374786
20.39722222;0.037290609
20.4;0.037206431
20.40277778;0.037206431
20.40555556;0.037150313
20.40833333;0.037038076
20.41111111;0.037122254
20.41388889;0.03723449
20.41666667;0.037150313
20.41944444;0.037066135
20.42222222;0.036953899
20.425;0.037010017
20.42777778;0.037178372
20.43055556;0.037318668
20.43333333;0.037206431
20.43611111;0.037290609
20.43888889;0.03723449
20.44166667;0.037262549
20.44444444;0.037402845
20.44722222;0.037402845
20.45;0.03723449
20.45277778;0.03723449
20.45555556;0.037094195
20.45833333;0.037038076
20.46111111;0.037346727
20.46388889;0.037543141
20.46666667;0.037599259
20.46944444;0.037655378
20.47222222;0.037515082
20.475;0.037655378
20.47777778;0.037711496
20.48055556;0.037683437
20.48333333;0.037430904
20.48611111;0.037683437
20.48888889;0.037655378
20.49166667;0.037487023
20.49444444;0.037458963
20.49722222;0.037458963
20.5;0.037515082
20.50277778;0.037515082
20.50555556;0.037402845
20.50833333;0.037010017
20.51111111;0.036897781
20.51388889;0.036757485
20.51666667;0.036897781
20.51944444;0.037010017
20.52222222;0.037206431
20.525;0.037066135
20.52777778;0.036869721
20.53055556;0.036841662
20.53333333;0.036701366
20.53611111;0.036701366
20.53888889;0.036813603
20.54166667;0.036897781
20.54444444;0.037066135
20.54722222;0.037346727
20.55;0.036869721
20.55277778;0.036813603
20.55555556;0.036813603
20.55833333;0.036841662
20.56111111;0.037374786
20.56388889;0.037318668
20.56666667;0.037458963
20.56944444;0.037879851
20.57222222;0.037935969
20.575;0.037964028
20.57777778;0.038020146
20.58055556;0.037935969
20.58333333;0.038020146
20.58611111;0.038132383
20.58888889;0.038132383
20.59166667;0.037992087
20.59444444;0.038048206
20.59722222;0.037879851
20.6;0.037964028
20.60277778;0.037739555
20.60555556;0.037823732
20.60833333;0.037739555
20.61111111;0.037879851
20.61388889;0.037487023
20.61666667;0.0375712
20.61944444;0.0375712
20.62222222;0.0375712
20.625;0.037683437
20.62777778;0.037823732
20.63055556;0.037767614
20.63333333;0.037655378
20.63611111;0.0375712
20.63888889;0.037458963
20.64166667;0.0375712
20.64444444;0.037515082
20.64722222;0.037711496
20.65;0.037599259
20.65277778;0.0375712
20.65555556;0.037458963
20.65833333;0.037402845
20.66111111;0.037374786
20.66388889;0.037346727
20.66666667;0.037346727
20.66944444;0.037346727
20.67222222;0.037206431
20.675;0.037262549
20.67777778;0.037094195
20.68055556;0.037010017
20.68333333;0.037122254
20.68611111;0.036981958
20.68888889;0.036869721
20.69166667;0.036813603
20.69444444;0.036869721
20.69722222;0.037066135
20.7;0.036645248
20.70277778;0.036729426
20.70555556;0.036729426
20.70833333;0.036701366
20.71111111;0.036869721
20.71388889;0.036729426
20.71666667;0.03658913
20.71944444;0.036364657
20.72222222;0.03625242
20.725;0.036364657
20.72777778;0.036420775
20.73055556;0.036308538
20.73333333;0.03625242
20.73611111;0.036112124
20.73888889;0.036196302
20.74166667;0.036112124
20.74444444;0.036308538
20.74722222;0.036392716
20.75;0.036140184
20.75277778;0.035999888
20.75555556;0.036027947
20.75833333;0.036168243
20.76111111;0.036196302
20.76388889;0.036196302
20.76666667;0.036280479
20.76944444;0.036308538
20.77222222;0.036336598
20.775;0.036336598
20.77777778;0.036476893
20.78055556;0.036392716
20.78333333;0.03625242
20.78611111;0.036308538
20.78888889;0.036364657
20.79166667;0.036392716
20.79444444;0.03625242
20.79722222;0.03658913
20.8;0.036140184
20.80277778;0.036084065
20.80555556;0.036841662
20.80833333;0.036701366
20.81111111;0.03625242
20.81388889;0.036336598
20.81666667;0.036392716
20.81944444;0.036364657
20.82222222;0.036308538
20.825;0.03625242
20.82777778;0.036280479
20.83055556;0.036308538
20.83333333;0.036140184
20.83611111;0.036196302
20.83888889;0.036224361
20.84166667;0.036112124
20.84444444;0.036224361
20.84722222;0.036364657
20.85;0.036364657
20.85277778;0.036027947
20.85555556;0.035999888
20.85833333;0.035775415
20.86111111;0.035887651
20.86388889;0.035831533
20.86666667;0.035859592
20.86944444;0.035887651
20.87222222;0.035747355
20.875;0.035831533
20.87777778;0.035691237
20.88055556;0.035719296
20.88333333;0.035663178
20.88611111;0.035719296
20.88888889;0.035887651
20.89166667;0.035775415
20.89444444;0.035971829
20.89722222;0.035887651
20.9;0.036027947
20.90277778;0.036112124
20.90555556;0.036056006
20.90833333;0.036112124
20.91111111;0.03625242
20.91388889;0.036280479
20.91666667;0.036448834
20.91944444;0.036420775
20.92222222;0.036364657
20.925;0.036533012
20.92777778;0.036336598
20.93055556;0.036392716
20.93333333;0.036504952
20.93611111;0.036420775
20.93888889;0.036448834
20.94166667;0.036392716
20.94444444;0.036420775
20.94722222;0.036448834
20.95;0.036364657
20.95277778;0.036336598
20.95555556;0.036504952
20.95833333;0.03625242
20.96111111;0.03625242
20.96388889;0.036140184
20.96666667;0.036140184
20.96944444;0.03625242
20.97222222;0.036280479
20.975;0.036308538
20.97777778;0.036448834
20.98055556;0.036533012
20.98333333;0.036476893
20.98611111;0.036561071
20.98888889;0.036533012
20.99166667;0.036813603
20.99444444;0.036673307
20.99722222;0.036617189
21;0.036785544
21.00277778;0.036869721
21.00555556;0.036813603
21.00833333;0.036953899
21.01111111;0.036981958
21.01388889;0.037346727
21.01666667;0.037599259
21.01944444;0.037627318
21.02222222;0.03824462
21.025;0.038525211
21.02777778;0.038777743
21.03055556;0.038749684
21.03333333;0.038749684
21.03611111;0.038441034
21.03888889;0.03824462
21.04166667;0.037767614
21.04444444;0.0375712
21.04722222;0.037318668
21.05;0.037290609
21.05277778;0.037038076
21.05555556;0.037010017
21.05833333;0.036981958
21.06111111;0.036813603
21.06388889;0.036897781
21.06666667;0.036841662
21.06944444;0.037010017
21.07222222;0.037458963
21.075;0.037122254
21.07777778;0.036813603
21.08055556;0.037094195
21.08333333;0.037066135
21.08611111;0.037122254
21.08888889;0.037010017
21.09166667;0.037066135
21.09444444;0.037402845
21.09722222;0.037094195
21.1;0.037178372
21.10277778;0.037318668
21.10555556;0.037374786
21.10833333;0.03723449
21.11111111;0.037262549
21.11388889;0.037206431
21.11666667;0.037178372
21.11944444;0.037430904
21.12222222;0.037402845
21.125;0.037374786
21.12777778;0.037374786
21.13055556;0.037683437
21.13333333;0.037655378
21.13611111;0.037487023
21.13888889;0.037767614
21.14166667;0.0375712
21.14444444;0.037458963
21.14722222;0.037430904
21.15;0.037290609
21.15277778;0.037206431
21.15555556;0.037655378
21.15833333;0.037318668
21.16111111;0.037290609
21.16388889;0.037402845
21.16666667;0.037430904
21.16944444;0.037318668
21.17222222;0.037122254
21.175;0.03692584
21.17777778;0.036981958
21.18055556;0.036981958
21.18333333;0.037010017
21.18611111;0.037122254
21.18888889;0.037122254
21.19166667;0.037038076
21.19444444;0.037122254
21.19722222;0.037066135
21.2;0.037262549
21.20277778;0.037178372
21.20555556;0.037094195
21.20833333;0.037094195
21.21111111;0.037262549
21.21388889;0.037178372
21.21666667;0.03723449
21.21944444;0.037178372
21.22222222;0.037010017
21.225;0.037066135
21.22777778;0.037094195
21.23055556;0.037262549
21.23333333;0.037206431
21.23611111;0.037290609
21.23888889;0.037290609
21.24166667;0.037346727
21.24444444;0.037346727
21.24722222;0.0375712
21.25;0.037430904
21.25277778;0.037374786
21.25555556;0.037318668
21.25833333;0.037374786
21.26111111;0.037430904
21.26388889;0.037318668
21.26666667;0.03723449
21.26944444;0.037262549
21.27222222;0.037262549
21.275;0.037262549
21.27777778;0.037346727
21.28055556;0.03723449
21.28333333;0.037262549
21.28611111;0.037543141
21.28888889;0.037458963
21.29166667;0.037487023
21.29444444;0.037430904
21.29722222;0.037402845
21.3;0.037402845
21.30277778;0.037458963
21.30555556;0.037430904
21.30833333;0.037374786
21.31111111;0.037318668
21.31388889;0.037318668
21.31666667;0.037430904
21.31944444;0.037543141
21.32222222;0.037851792
21.325;0.037599259
21.32777778;0.037402845
21.33055556;0.037038076
21.33333333;0.036841662
21.33611111;0.03692584
21.33888889;0.036757485
21.34166667;0.036757485
21.34444444;0.036813603
21.34722222;0.036841662
21.35;0.03692584
21.35277778;0.036841662
21.35555556;0.036869721
21.35833333;0.036701366
21.36111111;0.03692584
21.36388889;0.037122254
21.36666667;0.036953899
21.36944444;0.036813603
21.37222222;0.036981958
21.375;0.036729426
21.37777778;0.036729426
21.38055556;0.036729426
21.38333333;0.036813603
21.38611111;0.036729426
21.38888889;0.036617189
21.39166667;0.036420775
21.39444444;0.036420775
21.39722222;0.036420775
21.4;0.036364657
21.40277778;0.036392716
21.40555556;0.036448834
21.40833333;0.036420775
21.41111111;0.036476893
21.41388889;0.036673307
21.41666667;0.036561071
21.41944444;0.036476893
21.42222222;0.036476893
21.425;0.036504952
21.42777778;0.036364657
21.43055556;0.036336598
21.43333333;0.036504952
21.43611111;0.036476893
21.43888889;0.036785544
21.44166667;0.036617189
21.44444444;0.036504952
21.44722222;0.036504952
21.45;0.03658913
21.45277778;0.036504952
21.45555556;0.036617189
21.45833333;0.036617189
21.46111111;0.036673307
21.46388889;0.036617189
21.46666667;0.036504952
21.46944444;0.036504952
21.47222222;0.036504952
21.475;0.036617189
21.47777778;0.036504952
21.48055556;0.03658913
21.48333333;0.036392716
21.48611111;0.036476893
21.48888889;0.036504952
21.49166667;0.036504952
21.49444444;0.036476893
21.49722222;0.036476893
21.5;0.036448834
21.50277778;0.036476893
21.50555556;0.036392716
21.50833333;0.036504952
21.51111111;0.03658913
21.51388889;0.036561071
21.51666667;0.036645248
21.51944444;0.037262549
21.52222222;0.036813603
21.525;0.036785544
21.52777778;0.036673307
21.53055556;0.037038076
21.53333333;0.036729426
21.53611111;0.036953899
21.53888889;0.036785544
21.54166667;0.036701366
21.54444444;0.036841662
21.54722222;0.036813603
21.55;0.036813603
21.55277778;0.036813603
21.55555556;0.036729426
21.55833333;0.036701366
21.56111111;0.036757485
21.56388889;0.03692584
21.56666667;0.036701366
21.56944444;0.036785544
21.57222222;0.036785544
21.575;0.036813603
21.57777778;0.036645248
21.58055556;0.036757485
21.58333333;0.036841662
21.58611111;0.036785544
21.58888889;0.036617189
21.59166667;0.036757485
21.59444444;0.036673307
21.59722222;0.036785544
21.6;0.036701366
21.60277778;0.036617189
21.60555556;0.036448834
21.60833333;0.03658913
21.61111111;0.036476893
21.61388889;0.036673307
21.61666667;0.036757485
21.61944444;0.036785544
21.62222222;0.036729426
21.625;0.036701366
21.62777778;0.036645248
21.63055556;0.036673307
21.63333333;0.036757485
21.63611111;0.036897781
21.63888889;0.036701366
21.64166667;0.036785544
21.64444444;0.036673307
21.64722222;0.036897781
21.65;0.03692584
21.65277778;0.036729426
21.65555556;0.036729426
21.65833333;0.036841662
21.66111111;0.036757485
21.66388889;0.036953899
21.66666667;0.036729426
21.66944444;0.036785544
21.67222222;0.036701366
21.675;0.03658913
21.67777778;0.036757485
21.68055556;0.036673307
21.68333333;0.036729426
21.68611111;0.037066135
21.68888889;0.036673307
21.69166667;0.03692584
21.69444444;0.036981958
21.69722222;0.036785544
21.7;0.036981958
21.70277778;0.037543141
21.70555556;0.037767614
21.70833333;0.037430904
21.71111111;0.037150313
21.71388889;0.037318668
21.71666667;0.037318668
21.71944444;0.037346727
21.72222222;0.037318668
21.725;0.037402845
21.72777778;0.03723449
21.73055556;0.037178372
21.73333333;0.037402845
21.73611111;0.037627318
21.73888889;0.037767614
21.74166667;0.038721625
21.74444444;0.039366986
21.74722222;0.040124583
21.75;0.041022475
21.75277778;0.04152754
21.75555556;0.041723954
21.75833333;0.041780072
21.76111111;0.041555599
21.76388889;0.041583658
21.76666667;0.041246949
21.76944444;0.041050535
21.77222222;0.040517411
21.775;0.039815932
21.77777778;0.039338926
21.78055556;0.037178372
21.78333333;0.037010017
21.78611111;0.036869721
21.78888889;0.036981958
21.79166667;0.036953899
21.79444444;0.037010017
21.79722222;0.036953899
21.8;0.03692584
21.80277778;0.037010017
21.80555556;0.037038076
21.80833333;0.037178372
21.81111111;0.036981958
21.81388889;0.037066135
21.81666667;0.036897781
21.81944444;0.037094195
21.82222222;0.036981958
21.825;0.037150313
21.82777778;0.037262549
21.83055556;0.037094195
21.83333333;0.037290609
21.83611111;0.037346727
21.83888889;0.037543141
21.84166667;0.037374786
21.84444444;0.037487023
21.84722222;0.0375712
21.85;0.037515082
21.85277778;0.037430904
21.85555556;0.037487023
21.85833333;0.037515082
21.86111111;0.037683437
21.86388889;0.03790791
21.86666667;0.037711496
21.86944444;0.037851792
21.87222222;0.037711496
21.875;0.037879851
21.87777778;0.037879851
21.88055556;0.037992087
21.88333333;0.038132383
21.88611111;0.037767614
21.88888889;0.036869721
21.89166667;0.036196302
21.89444444;0.035831533
21.89722222;0.035719296
21.9;0.035719296
21.90277778;0.03560706
21.90555556;0.035719296
21.90833333;0.035691237
21.91111111;0.03560706
21.91388889;0.035522882
21.91666667;0.035550941
21.91944444;0.035775415
21.92222222;0.036308538
21.925;0.036280479
21.92777778;0.035803474
21.93055556;0.035691237
21.93333333;0.035831533
21.93611111;0.036027947
21.93888889;0.03658913
21.94166667;0.037094195
21.94444444;0.03723449
21.94722222;0.038104324
21.95;0.037122254
21.95277778;0.036224361
21.95555556;0.03625242
21.95833333;0.036196302
21.96111111;0.03625242
21.96388889;0.036280479
21.96666667;0.036196302
21.96944444;0.036196302
21.97222222;0.036056006
21.975;0.035999888
21.97777778;0.036027947
21.98055556;0.035943769
21.98333333;0.036224361
21.98611111;0.03658913
21.98888889;0.036420775
21.99166667;0.035831533
21.99444444;0.035803474
